0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,celltype,batch
14.709304,12.186608,-1.9378095,2.4452925,-5.3963275,11.366739,10.2521105,1.704409,0.29699838,2.1158302,-2.5465188,-1.4886383,-5.9212565,6.543685,-1.1565275,-2.020602,9.010302,1.6767088,-4.1703167,-5.761269,0.6742469,-0.6419213,-1.7681845,-4.9967217,-4.193145,6.8382673,-0.078998245,-1.471068,-4.6733894,0.9502791,5.5344977,0.15032814,-3.143381,-1.0658088,-1.906145,-5.244084,-0.310904,-3.0280113,6.065052,-7.2376137,2.7179132,-1.8561285,0.29587343,-0.81211245,-0.56594676,0.43395242,-0.34663177,-4.168585,-0.56627744,-4.0768094,acinar,celseq
5.3135524,24.071398,-0.2776492,-3.0418909,-14.947677,-1.9333664,0.19985802,1.3042022,-1.7826245,-1.8281925,0.384025,2.7810607,4.138044,4.210335,0.32894447,-0.47170907,3.3947525,-0.14250137,-3.6590552,-0.5558766,1.0414194,-0.6404911,-0.9743478,2.3924832,-3.0565164,6.126996,-6.488014,-1.6794167,-1.815386,1.0386236,2.667928,2.4767027,0.8380772,0.8534258,1.9442935,-0.36182877,-1.949067,-0.111591086,4.3175473,-3.178168,4.147522,-2.796461,-0.45198315,-0.540836,-0.46323365,-4.2255697,-1.7333155,-2.5390103,0.4106845,-0.9530905,acinar,celseq
1.3200449,28.57156,-3.4791427,-5.134996,-14.963866,2.4013352,1.7216191,-2.3168006,-1.6611818,-1.5649722,-0.77560973,-0.506911,3.9964352,-0.66353065,0.18690547,-2.012166,3.5134654,0.034110922,0.08971466,-0.13717544,0.36934057,0.93532705,-0.8547785,2.000498,1.4667896,5.266621,1.2761816,-1.4253722,-7.5806103,3.9896834,4.6003766,2.383224,-2.3302186,3.0728548,-1.0795933,-0.65269285,-1.9551183,1.9341732,2.269756,0.1665634,1.1395837,-1.8935626,1.706053,-1.111056,-0.33866227,2.370376,-2.023982,1.451525,0.8172198,-0.66682005,acinar,celseq
3.0198076,27.735971,-1.4726464,-4.4166145,-16.541075,1.9501965,2.3551075,-0.6847939,-1.1857351,-2.1038184,-0.8777337,-1.7525554,5.4895105,-3.0400245,0.657598,-2.081874,5.125588,-1.825216,-1.1502833,2.3713343,-1.5463021,-3.6893368,-3.242586,-3.4443305,-2.3625517,6.545383,1.1168648,-1.3241795,-3.35965,2.6214502,3.6632876,4.817224,-1.3125772,-0.5586528,0.027410114,-0.30866203,0.15329726,2.0743325,0.23008597,-4.3215337,4.0625443,-4.0233827,0.5577253,-0.10014585,-0.31662148,1.2716858,0.56448287,0.96152014,-0.8510554,-0.8612776,acinar,celseq
-4.4881544,32.322655,0.32978544,-3.9743462,-17.632666,5.2864532,3.6798875,-1.3614036,-1.7335875,0.3994334,0.13339701,1.6329483,5.349549,-3.9204974,2.5544126,2.1919723,1.5386379,2.370738,1.2339193,0.011477173,-0.575493,-2.968444,-2.6584265,1.3813416,2.0444849,5.199112,-1.315834,-4.7440944,-3.3304605,2.3190284,2.478072,1.8658185,-0.9865351,3.4028242,1.2185986,-0.93117523,-0.34378412,2.5938616,1.1392112,-1.1572899,1.5546329,-0.5961415,-0.31727037,2.9506104,-1.3516127,2.0568042,-0.4343728,2.4247923,-1.2772989,0.48212543,acinar,celseq
1.4183497,28.458529,-2.9678361,-2.5471044,-17.009794,3.298482,3.863506,-1.8115492,-1.8962138,-1.0314932,-0.4217812,-0.16227691,4.1625714,-1.391313,0.5578201,-1.7304494,1.6456898,2.0089521,1.9793386,1.6361241,-2.9011235,-1.7952646,-1.34079,0.50111073,-0.97001857,1.1747657,-0.5751462,-1.705393,-3.6152515,4.0214543,0.51801026,1.9346803,-1.4863262,2.6940494,0.52054465,-0.3776154,-2.469929,-0.5077076,-0.5556473,-3.583141,2.3944616,1.0963224,-1.9158561,2.4086723,-1.6420996,0.7225355,-0.16958536,1.9777422,-1.3371016,0.94735575,acinar,celseq
4.579911,22.458664,-1.4935876,-1.9835424,-12.901345,-1.2851747,-0.80453205,2.038787,-1.2692835,-0.99091464,0.15058023,1.2603625,4.1849627,5.590728,-1.6765058,-0.5423893,8.091564,-1.240761,-3.0270426,-2.0532458,1.8451607,0.17233561,-2.0947013,-3.57553,-1.3784153,6.6077332,-0.9023398,-4.0393376,-4.481565,3.5794625,4.535065,1.0747384,1.3572097,0.27350807,-0.83800966,-0.7869071,0.33221656,0.17716332,4.7774205,-4.2465734,2.5093148,-3.471399,-4.5924106,0.23315948,1.7667811,-2.0070946,-0.14646055,-2.1708848,0.8395807,0.6302702,acinar,celseq
2.482297,26.639076,-2.8078265,-6.071664,-15.137553,1.2057431,4.3791475,-0.85261977,-3.9022117,-3.5591273,-0.9931651,0.6180793,5.9673276,-2.8918526,-0.39325336,-2.452252,4.52618,-0.29768705,-0.9377725,0.9949254,0.27737424,-2.72963,-2.4616127,-4.254185,-0.59070843,6.2150674,0.21072526,0.3667133,-4.4476852,3.1863623,2.8935118,4.0601244,-0.11726776,2.4040976,-0.8820429,-0.4946512,-2.0051517,0.5572437,2.285314,-3.0378172,2.6254127,-1.2611269,-0.26617223,1.1050658,-2.5830262,0.27153215,-0.9498826,1.6426423,-1.0556521,-0.26870307,acinar,celseq
1.2971107,30.40055,-2.6366649,-4.67569,-12.282368,4.6689897,4.4441857,-2.758506,-2.7023847,-3.22652,-2.409911,-1.4297259,4.8619514,-4.5427227,1.9714245,-3.9810128,5.2790985,-0.62514997,2.5119576,3.6590424,-3.2269094,-4.4472365,-5.569325,-4.6634903,-2.898745,6.846261,2.2783933,1.7399839,-0.8268697,2.7858057,3.0418968,1.7334063,-1.379808,0.98246956,-0.54975617,-2.095114,0.404568,0.9810554,2.5275574,-4.6798625,2.9070797,-1.2108533,-0.20152047,-1.5140873,-0.71683913,2.9638853,-0.9253429,0.34284094,-0.9353882,-1.0627307,acinar,celseq
5.0043225,23.351273,-2.6992674,-0.8755372,-16.153545,6.527687,3.2391677,-1.3836474,-2.4589355,-0.62993217,-0.20049255,-1.9054155,4.6758304,-1.9177362,-3.2730196,1.637137,4.5597734,1.2943773,-3.2270434,-1.7224588,1.9842726,0.04892777,-2.085016,-5.3946404,3.3248837,7.365284,-0.73470265,0.39959815,-3.4692786,2.5387862,3.3611994,0.91785055,1.2006602,-0.8136314,-1.0533996,-2.22778,-2.6049354,1.2091388,2.7859976,-0.6925804,2.8766613,-1.0754228,-0.36038828,0.04286955,-2.5855713,1.9506656,1.1279619,3.0208151,-0.20464633,-0.4862808,acinar,celseq
9.088488,18.845966,-4.5395985,-3.6293042,-10.337252,-0.8252684,-0.7830813,0.5323411,-3.7461238,-2.445024,0.31986433,2.9869375,3.7374008,6.3224807,-4.0899444,-3.7246861,6.376665,-1.0227249,-6.5863304,-0.7454825,1.8165697,1.3397908,4.658469,-5.0444727,3.367919,1.3549064,5.6907935,-0.91346383,-7.3706365,2.560675,5.2966175,2.2921705,0.31786203,0.37042624,-1.8607975,-2.2210498,0.70014787,-0.07273806,2.7128508,-0.40566385,2.7199001,-2.3533416,-0.4143314,1.4581046,-1.4800698,2.309352,0.29115617,1.5893302,-2.0904922,3.1480346,acinar,celseq
1.3438504,27.562397,-2.928286,-3.4106278,-15.381784,6.2076764,4.3168683,-1.6079041,-1.3813615,-0.6120462,-1.2338234,-0.73961663,2.057789,-0.7706943,-0.1533158,-0.7363389,6.796298,1.2194679,-0.59319067,-0.7983098,-0.72226614,-3.2495015,-5.23318,-3.5622983,-2.2553782,6.566036,-1.3535112,-0.9368871,-3.2516515,2.3971536,3.6936169,1.0746725,-1.0162228,3.9486709,0.6242045,-1.7598847,-0.6928193,3.8448317,2.857883,-3.3877285,3.462683,-2.0983849,-0.62115693,-1.4861083,0.6730636,1.1662508,0.35157096,-0.26364064,0.53244835,-0.25693426,acinar,celseq
-1.286711,28.710775,-1.5868865,-5.7170076,-10.496573,5.5214667,2.987215,-1.6632833,-1.9887474,-1.3175417,0.27038667,2.2491324,0.9571989,-0.8829912,3.6193178,-0.22190103,-1.1891425,0.6288977,0.3689252,1.3314635,1.0187818,-3.4710224,-2.1187031,0.30304056,-0.6040145,1.558571,-2.129993,-0.2570881,-5.1733866,3.8862453,1.8039753,3.2254343,0.5491065,-0.66124725,1.3400044,-1.5416715,-0.34381452,-0.07875002,1.0212034,-2.8943214,1.7317761,-2.021085,-0.38159817,0.49118772,-3.6461887,0.7421255,1.4904737,1.3539902,-0.9434832,-0.042574376,acinar,celseq
7.309556,16.401121,-6.4482074,-2.307549,-13.499761,5.948419,7.0722995,-1.1389014,-1.8041376,0.28805023,-4.5262127,-5.6436086,2.4351866,-8.212809,-2.892271,-2.980043,2.3835394,-1.286753,1.0048788,2.64173,-2.2424562,-1.6266816,-2.491326,-2.3523514,0.26063153,3.293603,3.9003363,0.6145404,-0.7304316,3.5922291,4.5222187,3.013326,-3.2534413,2.3857222,-2.6264396,-1.8503457,0.038929444,0.7227185,0.85950273,-2.5622642,0.43714845,0.87954855,2.0362735,2.0000212,-1.4049593,3.093763,0.7821637,0.30341098,0.6515659,-0.73000324,acinar,celseq
4.4762297,22.969944,0.04282139,-7.375614,-14.1035185,6.7181106,6.0690107,-2.4921682,-3.4055176,-3.2594316,-0.9371527,2.5237193,2.088398,-0.14790352,-0.1880057,1.2245817,3.7895846,1.8221397,1.4550556,1.8627646,-3.3186839,-3.0708137,-4.5511584,-3.8973706,-0.32497615,6.448782,-0.4537284,0.13430414,-5.4391103,5.281733,0.7987684,1.7862006,0.072821714,1.5357097,-0.7385312,-2.8540533,-1.6804508,-0.6188713,-0.016960138,-2.0909445,0.7366005,1.1703573,-0.9454781,0.76927924,-1.9216485,1.0131302,0.6844434,2.8698068,-1.538776,0.39666307,acinar,celseq
13.98524,11.955301,-5.31472,-1.7272404,-19.079617,0.6612137,8.610069,1.8915429,-2.016818,-0.08053011,-2.0243275,-1.429964,3.1721308,2.7315478,-3.415874,-0.17511757,2.7756958,2.4583719,0.18117455,2.6258981,-0.07175239,-2.020309,0.2696694,1.7123307,-3.485472,1.1132461,-1.7091217,2.0719662,-4.6560383,5.020626,4.662236,5.352929,-2.0533643,2.6247752,1.1109264,-1.3571624,-1.9031583,-0.47040364,-1.5553854,0.730729,0.31445563,0.012022569,-0.05227426,-0.37723988,-0.57002616,2.7677763,3.0381157,1.7035536,-0.1299132,-1.4017653,acinar,celseq
4.9139915,18.998049,-0.6050688,-3.7703633,-7.6904974,10.88671,6.4073114,-1.3806164,-3.0930934,0.25144354,-1.511669,-0.20032816,-5.127779,1.721168,-1.7871127,3.3708026,6.76417,1.0801758,-2.1822243,-1.8542871,1.6612959,-1.6404593,-3.5416749,-4.1875935,-1.7380021,5.3143277,0.7843741,-0.4203678,-9.004006,3.9894934,4.744021,1.5068369,-3.3325508,-1.6013303,-1.9050912,-4.2418528,-1.233493,-0.5216219,3.6832309,-2.898598,2.053049,-1.9009708,1.9474843,0.254781,-1.6552674,0.44807947,-0.2342867,-0.062024064,0.9689621,-0.8650407,acinar,celseq
1.1313331,27.24851,-3.4851532,-4.363753,-16.950035,3.2303188,5.7541423,-0.692985,-0.94425374,-2.0465279,-2.3834944,-1.7377874,4.4407096,-4.4711576,-2.2826319,-1.6127037,3.5400374,0.81635994,3.2624297,2.3174884,-1.7514921,-1.0190097,-3.355389,-1.1852417,-0.29594293,4.7496886,-1.7397168,0.22842973,-2.0084877,4.2939053,3.591434,3.7602923,-1.5410963,3.655751,0.96219224,-2.4118636,0.6979059,-0.5785419,-0.10360882,-0.78175265,1.3800933,1.1019524,0.16819824,0.9251065,-0.44088995,2.661779,-0.26971954,0.9208619,-1.7051561,-2.695487,acinar,celseq
0.4982398,26.58437,1.2328118,-5.810159,-19.991646,-1.7988814,0.93500125,4.8279366,1.9163516,0.6280619,0.7233038,0.7609265,4.8927007,2.4218524,-2.341221,5.1426663,5.112716,3.7773168,0.36731023,-2.0468519,-1.3284731,0.8836026,-4.231994,-1.0832416,-0.77929246,7.967164,-5.7594843,-3.156962,-3.9913855,9.942346,2.7530007,5.045945,-0.5649968,5.1153846,1.2133589,-2.180818,-1.9310995,0.67670953,-0.37069282,1.4031236,-1.6064665,-3.5796728,-0.48979017,1.7826829,-0.93492216,1.4682719,-1.0426242,0.5397357,-2.0014305,-0.22757454,acinar,celseq
-5.141757,32.0133,-0.3222064,-7.921707,-11.343624,7.010035,2.1803644,-3.345032,-2.7679598,-1.9658753,-0.37139097,-0.5176259,3.9467683,-6.5419693,2.4665713,-0.33068362,-0.8018318,0.08161194,0.3298165,0.2709219,-0.05799331,-4.4504266,-3.6022067,-2.3692348,0.44052213,3.23338,-1.1039555,0.08872157,-0.14347483,0.4862701,2.866239,2.9805758,0.34403232,0.40954116,1.7691479,-1.1962044,-1.5924641,1.0363421,0.78078294,-2.4441018,1.7308899,-1.4053681,0.9813962,1.508715,-1.2862422,1.1722808,0.41538608,1.4232668,-1.490507,-2.2799804,acinar,celseq
7.922087,16.053139,-2.5430832,-5.400111,-16.57553,3.2382352,11.735266,0.2498853,-3.7877405,-1.5140982,-3.0327284,-2.7352538,3.5844903,-4.698837,-0.7181681,-1.8549662,-0.8502213,-1.6400652,1.9309689,3.887725,-3.358846,-4.161269,-4.6002784,-1.1499976,-4.9414253,5.220687,0.8581557,-0.48274344,-2.2941694,4.730364,3.9680605,3.6793127,-3.3385627,-0.42740923,1.237075,-1.9350245,-0.11766999,-0.69387686,-0.5722296,-5.0673633,0.83692706,-0.37314537,0.62981594,2.6884656,0.28502238,3.1849823,0.6362599,-0.020727616,0.38386664,-1.8032191,acinar,celseq
-1.0244595,26.843044,0.17131369,-6.566357,-9.08692,0.38373387,-0.7419811,0.29867268,-1.5717009,-4.170761,0.11093121,1.6110202,4.7257347,1.7490147,-0.004603003,0.2260632,4.0247293,0.8833306,-3.836716,-0.3778334,0.23636442,-4.249795,-2.305691,-2.9191113,-0.54010355,4.2066054,-0.61177534,-0.5225309,-5.9484,3.236178,2.6401665,2.0115757,-0.69391704,1.5789088,0.5524339,-2.9170253,1.1453155,1.0390364,1.2009935,-2.8676908,0.93953395,-0.8580331,-2.133845,0.6996246,-1.3283234,2.7476993,2.0776875,1.2298197,-1.5846927,0.65671057,acinar,celseq
0.19168745,29.531767,-1.4795803,-8.108713,-12.774552,5.1799936,5.4636393,-3.0103145,-2.1058786,-1.644709,-1.4522483,0.45910534,2.7084684,-3.6972735,0.8098439,-2.7802374,2.9697282,-0.25990683,-0.57876605,0.8348989,-0.07085515,-4.1166277,-3.244703,-2.346279,-2.239317,5.232686,-0.5163095,-1.0788442,-3.8834343,1.1347914,2.8493633,3.0131097,-2.050521,-0.09501745,2.2260654,-2.235274,1.1819373,-0.11469738,2.0175636,-3.4532077,2.7843337,-0.37241286,-0.61791545,-0.23271558,-0.69063497,0.7665697,0.9432412,-0.025527323,-0.05376523,-2.0781033,acinar,celseq
13.085705,1.2592769,-0.4459859,-4.0320315,3.4194496,7.9033155,12.036986,-1.2611555,-4.0760064,-2.1492035,-2.7161877,-2.6127596,-7.4814653,3.0515473,-3.9283645,-0.76223165,5.327753,-0.71129346,-5.306716,-2.751078,1.9008504,-3.9032707,4.4391155,-5.5372734,-2.19916,6.8167934,2.9314065,1.6547192,-4.1904655,0.3022801,3.9984636,-0.43405336,0.13521782,-4.1325336,-0.16256446,-5.6827855,2.766789,-3.2301168,3.6315894,-5.197275,1.6887594,-1.4535381,0.14472902,2.178294,-3.1987305,0.0952913,3.2211547,-1.772787,0.1635072,-1.4557147,acinar,celseq
8.856707,17.84536,-4.999488,-3.5368328,-14.240353,-0.038225528,7.696084,0.22327465,-2.8137736,-0.34007058,-5.537699,-3.056877,3.5499034,-3.7208955,-2.7928808,-7.101143,3.3220341,-2.177287,0.9495574,5.3461566,-3.6034033,-4.335169,-6.2190638,-2.4854968,-4.7681313,5.4929323,4.926321,1.2778888,-1.3064432,3.8420713,5.006765,2.4495428,-3.1445262,1.3305584,-1.1322427,-1.1796788,0.49554315,-0.90414923,0.39174822,-4.6754637,0.4650014,1.0352037,-0.99275565,0.12212004,-0.8191129,3.9059193,-0.9985536,0.6744578,0.011440963,-2.6437793,acinar,celseq
-2.2834203,28.821898,-2.3288321,-2.5070581,2.0035388,16.549198,0.15078533,-6.8454123,-2.4002767,-1.4544561,-1.1943333,1.6189982,-6.5606947,-2.4329383,2.41257,-3.5534968,1.4095773,-3.4521022,0.52191424,3.0152473,-3.4808862,-4.5659585,-6.5367484,-6.74653,-5.5088162,1.1150045,-1.8603567,-0.37072146,-3.2727911,-1.2173376,3.9527285,0.4060756,-1.1198002,-0.3101257,1.3556551,-2.8415496,1.2972007,4.5261073,2.7088177,-4.2400455,3.923185,-2.316932,0.9517217,3.2058837,-1.6941426,2.4732993,2.6634786,0.1843561,-2.2828333,-2.4068468,acinar,celseq
16.829119,8.881286,-3.599234,-2.1639628,-5.908683,3.5228307,6.858494,0.17758073,-5.18646,-2.9522288,-2.0767534,-0.6181353,-1.7642324,6.062832,-1.3530487,-8.331126,6.146057,-2.9245105,-3.766553,0.87600404,-1.9072365,-1.800349,-3.2918196,-5.652249,-2.8362553,3.4079132,1.5819507,0.03684712,0.64245576,2.3194692,3.496924,2.247216,-1.7865282,-1.3301516,-1.5869827,-2.5400076,1.3853786,-0.7765414,2.8755765,-7.1102176,-0.26243722,-2.655764,-1.5722299,-0.6471911,-1.0669526,-0.027482515,0.6602673,-2.8593955,-1.5669812,-3.3681579,acinar,celseq
13.521434,15.275645,-4.881282,-3.8997405,-9.239632,4.515705,7.658087,-0.10967129,-4.4695745,-2.8120885,-2.4854994,0.38804296,-0.5156428,3.4062102,-3.9604368,-1.590418,6.478695,0.2581631,-1.9086726,-1.6119692,-1.4853302,-1.5021977,-2.2192526,-6.5343723,1.6702341,4.978082,2.4702675,2.5856025,-5.686415,1.3595434,4.224019,2.1124563,-0.6377389,0.398525,-1.612443,-3.6282783,-1.5671535,-2.2075741,3.342847,-1.1753044,3.3184443,-2.4146347,0.6047318,0.5738006,-3.050718,1.673078,-1.0712188,0.21428426,0.27225876,-0.8555052,acinar,celseq
12.996971,11.957637,1.319809,-2.2485867,-7.7628202,7.698518,5.480434,-0.75429016,-5.5845523,-5.479949,0.2799504,-2.8154438,1.7524397,-0.41862053,-2.643366,-3.0437472,7.542003,-3.7944715,-1.7230753,1.9174201,-1.7154162,-1.0937161,-3.7657197,-4.683792,-2.3539653,8.426475,-1.2368475,1.224282,1.3240411,-2.4980574,4.6843634,-1.2354771,0.076768026,-2.6373682,1.1776168,-0.7422252,2.3561292,0.95472,5.714783,-6.407623,3.8784509,-4.447538,1.0433906,-2.2794797,1.4492527,0.21416017,1.1736354,-6.8956075,2.4544253,-0.8947089,acinar,celseq
5.065053,20.833763,0.21549258,-5.2628922,-8.08968,8.790215,4.954584,-2.783104,-5.4387403,-3.99242,0.44858554,-0.29216892,-1.0814085,-0.29378837,0.4297413,-0.08458558,5.6126924,-0.36123314,-1.8317168,-1.1985453,-0.463628,-3.0107577,-5.101368,-4.8899846,-0.65423954,7.179455,-2.525163,3.4570978,-4.0836062,0.21036907,3.0854325,0.5427593,-0.9923527,-1.6128289,-1.3066971,-3.305583,1.1447304,-0.09183154,2.1823528,-3.1601968,2.7731745,-1.3142632,1.218234,1.3632969,-1.932111,-0.024833942,-0.99605733,0.40358314,0.88172895,-1.1089288,acinar,celseq
12.220431,16.208296,-3.7986627,-3.476104,-14.651724,1.2146629,6.851889,0.49540186,-4.1544375,-2.4174106,-0.5188823,1.473919,3.2609718,3.7352138,-0.5525499,-3.40344,7.714259,-1.6021619,-2.3418427,1.0061116,-1.6676967,-1.2389933,-3.236011,-5.0228653,-3.2448246,5.695664,-1.584888,0.29784462,-4.616667,3.7125072,2.387177,1.7875484,-1.5678452,1.6593188,-1.1982313,-1.1252892,-0.26694793,2.6825235,3.271328,-2.5364537,2.2669485,-0.9729189,-1.0000229,-1.0564077,-0.49211738,-0.6186252,-1.0930626,-2.0949297,0.33716893,-1.5009707,acinar,celseq
-2.9587913,32.03021,-2.3127794,-6.030072,-14.11013,4.43907,1.9968112,-1.8936297,-1.9089096,-1.5420525,-2.0518463,-0.69779986,4.860135,-6.1400857,0.8021485,-1.8630393,2.2856958,-0.84708357,-0.52824056,1.1745052,0.24849617,-1.7740314,-3.1791139,-2.9858875,0.63639486,6.2012534,-0.9126807,1.994419,-3.130931,2.4618342,3.0260365,3.3006775,0.043550268,1.279098,0.6831653,-1.1231494,0.007437348,1.1104542,0.73864,-2.3297133,2.429497,-1.6582063,1.587047,1.7415644,-2.154496,1.5170617,0.21277717,1.6757458,-0.30910254,-1.8686764,acinar,celseq
9.263818,17.745207,-6.3018146,-2.623105,-13.174174,3.5806203,7.1855354,0.5580004,-2.559989,-3.1649928,-4.218236,-2.9438515,3.4383352,-3.6576505,-1.987951,-4.7540407,5.088931,-2.5625052,1.9259366,4.2559485,-3.7155914,-2.6522908,-5.78155,-5.353501,-2.4945905,6.674147,0.20895007,2.505157,0.315845,2.7741413,3.314946,2.5104802,-1.5696931,3.0433552,0.33539513,-1.1298928,-0.086514615,2.9154427,2.3691473,-5.4644613,2.2195988,-2.375425,-0.5177734,1.0842391,-1.3416458,0.15065818,-0.13435031,-0.5004496,-0.88283324,-3.0794995,acinar,celseq
8.221369,18.454653,-6.210205,-2.1370547,-15.98894,3.236605,8.566295,1.6604482,-1.2372441,0.4048376,-4.698239,-4.0941887,3.7509005,-3.7952628,-2.1132126,-0.8842041,3.208806,-1.0763417,0.54040253,1.4825131,-3.0201588,0.06204535,-3.3317301,-1.5873735,-1.4213594,4.5108056,-1.3425306,-0.12394991,-2.9634926,1.8611598,3.2238758,2.530097,-1.3643821,0.31329697,0.93114537,-1.3577697,-1.3255221,0.018468875,2.2825644,-1.3660529,3.0923932,-3.3373177,-0.08108287,-1.0544189,-0.6567469,1.6863458,0.5140306,-0.7052385,1.6271099,-2.3517628,acinar,celseq
14.485839,7.269198,-4.8715777,-0.5383247,0.34938705,17.208874,20.474335,2.3815756,3.9251618,7.4331293,-7.9981694,-8.393122,-16.982962,0.9889064,-3.7365594,2.3284457,11.516715,1.3033566,4.2312093,-3.1118307,-4.8628063,-0.6297977,-4.2603,-1.7172159,-6.1739235,6.3061433,-0.00741421,1.351718,-1.7332491,4.1772985,2.7090497,-3.378259,-4.7570114,3.9252481,-1.5390669,-6.9507475,0.48892373,-3.9024217,3.929967,-6.0538583,-0.69863725,-1.3767474,0.052227177,2.8364713,-4.2175813,4.766048,4.2705283,-0.06160171,-1.8622838,-5.962423,acinar,celseq
2.799353,26.499933,-2.127915,-7.0942674,-12.012671,3.924196,2.859589,-3.4394946,-2.5182679,-1.9093724,-2.0563123,-1.5149913,3.4135296,-2.736782,-2.3332953,-0.20848724,4.8627462,-0.6102192,-0.8092305,0.74142116,-0.4254422,0.19705807,-4.3288717,-3.3625627,1.8507651,6.830007,0.25346953,1.3114264,-7.5525107,1.6341192,4.5542183,2.327237,-1.2590557,0.9552557,0.51074904,-1.6842997,-0.7016792,3.1935854,2.3455563,-1.0708342,3.7550213,-0.7227927,1.3807951,1.9226879,-1.2829491,0.67933697,0.79969877,1.254097,1.1740959,-2.426019,acinar,celseq
0.95434004,24.249361,-1.2040774,-4.9100313,-10.366262,13.531779,10.738787,-2.1623807,-1.9217943,0.38543525,-3.7716122,-3.1984053,-1.4326196,-5.6116977,0.8101836,-0.4087769,-0.051527753,0.32587504,1.9707745,-0.36640745,-1.7857301,-2.8421319,-4.435363,-0.34047776,-1.387267,3.5578525,1.2463698,1.8754417,-0.69129366,-0.8762631,2.0740724,1.3043406,-3.7777348,1.7182015,1.5609788,-3.3204749,0.20911482,-0.24065313,2.5812986,-5.2746024,1.6009946,-0.068483815,1.8401927,3.7304933,-2.7389266,2.5574906,-0.71171427,3.0105796,-0.5111224,-2.3347487,acinar,celseq
-2.860719,27.971096,1.0271962,-5.357682,-18.552586,0.30505693,2.7515018,0.9066431,1.4802611,0.75978446,-1.2755631,-1.4858148,3.8204098,-2.3784442,-3.0131545,5.87779,3.729452,4.989102,0.17596443,-2.8407807,0.76747036,1.2639644,-5.0516734,-1.0310259,-1.4598962,8.377501,-1.8363131,-2.6890364,-5.166759,5.0924253,3.680463,0.8683748,-0.21707392,3.4257424,2.3891704,-2.2295706,-1.2000726,4.2086115,1.7368872,0.0009982232,-0.42451346,-3.7065947,0.07628968,-0.6554273,-1.7883245,2.5808156,-1.3031434,1.5483754,-1.0322814,0.8253473,acinar,celseq
13.693038,14.390425,-1.7346752,-3.338294,-11.839575,2.8969607,6.0554852,-0.7807082,-5.391915,-3.3689268,-1.5961126,-0.108900174,2.8891897,2.64587,-3.9187691,-3.2406678,7.327739,-1.0262095,-0.9445492,1.7351938,-2.0171895,-0.95040345,-5.433536,-6.360601,-2.8596053,7.455717,0.010018914,-0.2597269,-1.1947119,4.080255,3.021825,1.9263136,-0.98710144,-0.1272238,-0.881137,-2.575305,1.4485611,2.7055995,2.0678246,-4.1772866,3.6266046,-3.9779575,-1.0925338,-1.9080235,-0.88807845,-2.2720914,0.64022535,-4.049397,0.65745336,-0.6939225,acinar,celseq
3.783416,15.161143,-1.1188512,-7.804232,-2.0236776,4.4885893,6.448353,-1.3818986,-1.3182465,-0.8707011,-3.3782086,-1.1938999,-2.391595,-1.5914766,0.18688631,-1.9950938,4.6181216,0.8989922,1.3795058,-2.1201403,-0.8656015,-5.613714,-1.120799,-4.1877465,-2.1520882,7.5994344,0.32403782,2.5584834,-1.6228648,3.7671046,1.8716956,-0.28147003,0.39513877,-2.076729,-1.5744556,-6.1491075,2.1020684,-1.2027025,4.964325,0.0691582,2.352572,-4.0696225,0.25989047,2.8786094,-2.8403668,2.8628993,2.6603327,1.9150445,-1.295171,-1.7279621,acinar,celseq
10.070621,14.657701,-3.4428608,-0.55298996,-3.8144455,20.69818,17.841164,-0.4689949,0.8485254,7.0224338,-4.8217187,-7.6793942,-12.12825,-1.1450866,1.411279,2.1151583,2.7409098,0.5788478,0.5205206,-3.606761,-2.1024623,-3.672111,-4.5630245,0.39364362,-4.010063,4.063208,-1.9428693,2.3712099,-1.2478061,0.055018757,0.8809718,-1.4467057,-3.1214595,-0.119906425,1.2673051,-6.6050186,2.7669678,-2.1826842,6.7480497,-4.665625,7.338372,-5.6891184,1.099644,0.9822496,-0.31981155,2.025976,1.8053963,-3.3183384,-0.45049924,-5.987952,acinar,celseq
14.612373,12.647381,-6.071836,-1.5100473,-15.462955,3.9339278,11.524912,0.34787658,-3.0790596,-0.10975722,-4.9030533,-3.0176547,2.1588647,-1.4570652,-3.429004,-3.9073825,4.0474305,-0.37287447,2.1118817,3.7700744,-5.1256924,-3.1081173,-5.38907,-5.2130246,-4.703465,5.2046022,0.67158663,1.769393,0.030515818,6.53685,2.1207654,3.346974,-3.2403727,3.5909152,-0.25482994,-2.1737778,0.27817065,0.14141226,0.57831097,-4.2871842,1.347763,-0.5354892,0.441489,0.8133483,-1.6745037,3.9558072,1.9482507,2.5084577,-2.872524,-2.2060177,acinar,celseq
